tissue phenotype rcp_threshold concordance_pearson concordance_spearman n ld_median ld_1st_quartile ld_3rd_quartile
Cells_Cultured_fibroblasts IBD.EUR.Inflammatory_Bowel_Disease 0.5 NA NA 1 0.0137398806247898 0.0137398806247898 0.0137398806247898
Cells_EBV-transformed_lymphocytes IBD.EUR.Inflammatory_Bowel_Disease 0 0.214424644739637 0.232202841782003 153 0.0582397771538589 0.0171055593166617 0.221844265816696
Cells_EBV-transformed_lymphocytes IBD.EUR.Inflammatory_Bowel_Disease 0.01 -0.0622293050035642 -0.4 4 0.368064630318645 0.208007908037363 0.523610214977626
Colon_Sigmoid IBD.EUR.Inflammatory_Bowel_Disease 0 0.14518590841729 0.193259575755112 3489 0.0534900188427034 0.0116976443593803 0.181476976292852
Colon_Sigmoid IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.340413643417674 0.445055861263965 60 0.148911451690719 0.0241543055197636 0.359379583213333
Colon_Sigmoid IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.219632787694307 0.209090909090909 11 0.066259091508561 0.0116417014799729 0.145157043023454
Colon_Sigmoid IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.610107148279824 0.380952380952381 8 0.0746428263045768 0.0489389235464573 0.141471308582616
Colon_Sigmoid IBD.EUR.Inflammatory_Bowel_Disease 0.2 0.555704973163509 0.4 4 0.0746428263045768 0.0652974115696632 0.0967163143608887
Colon_Sigmoid IBD.EUR.Inflammatory_Bowel_Disease 0.5 NA NA 1 0.0830265611005926 0.0830265611005926 0.0830265611005926
Colon_Transverse IBD.EUR.Inflammatory_Bowel_Disease 0 0.142374467543587 0.161002321571153 4238 0.0525185669162549 0.0115063672538514 0.192853511448045
Colon_Transverse IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.387322970678464 0.380075031263026 60 0.0649849604574785 0.0163023280122921 0.409796261508695
Colon_Transverse IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.593842891665404 0.566666666666667 9 0.0624123717529699 0.0125544901290048 0.246726538397828
Colon_Transverse IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.751124500699773 0.7 5 0.0624123717529699 0.0530646156980229 0.246726538397828
Colon_Transverse IBD.EUR.Inflammatory_Bowel_Disease 0.2 1 1 2 0.2688053049198 0.257765921658814 0.279844688180787
Colon_Transverse IBD.EUR.Inflammatory_Bowel_Disease 0.5 NA NA 1 0.290884071441773 0.290884071441773 0.290884071441773
Esophagus_Gastroesophageal_Junction IBD.EUR.Inflammatory_Bowel_Disease 0 0.127078262539851 0.159358274128451 3613 0.0489108075667879 0.011055625487398 0.168997518651513
Esophagus_Gastroesophageal_Junction IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.387018213762196 0.336957792587396 59 0.0794652326506659 0.0116961959491072 0.294398324648386
Esophagus_Gastroesophageal_Junction IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.435117455493738 0.10912343470483 15 0.0732194758413797 0.0298373991862418 0.300491051068737
Esophagus_Gastroesophageal_Junction IBD.EUR.Inflammatory_Bowel_Disease 0.1 -0.0578077290865053 -0.321428571428571 7 0.0624123717529699 0.0191006813331256 0.0833327136247623
Esophagus_Gastroesophageal_Junction IBD.EUR.Inflammatory_Bowel_Disease 0.2 -0.434991156456145 -0.5 3 0.0934459514081449 0.0833327136247623 0.245352704733792
Esophagus_Mucosa IBD.EUR.Inflammatory_Bowel_Disease 0 0.135073168319011 0.165590119506628 5943 0.0508913214361358 0.0105916620478073 0.191291702730349
Esophagus_Mucosa IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.437240198560593 0.433423599303063 83 0.0553137341870645 0.00885624751276401 0.236621118106716
Esophagus_Mucosa IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.582209821216208 0.54679802955665 17 0.0490459827311594 0.00843367557958003 0.248084018293692
Esophagus_Mucosa IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.404145020925009 0.305555555555556 13 0.0490459827311594 0.00843367557958003 0.178365428361853
Esophagus_Mucosa IBD.EUR.Inflammatory_Bowel_Disease 0.2 0.954563646269398 0.62962962962963 8 0.0505728445717522 0.0490459827311594 0.267727977990459
Esophagus_Mucosa IBD.EUR.Inflammatory_Bowel_Disease 0.5 -0.627469892314062 -0.666666666666667 5 0.0490459827311594 0.0490459827311594 0.0490459827311594
Esophagus_Muscularis IBD.EUR.Inflammatory_Bowel_Disease 0 0.153959422731961 0.187322143439691 5493 0.0482568110362175 0.0100015104413967 0.175530318954056
Esophagus_Muscularis IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.299992642689708 0.302773413234918 69 0.125458303831464 0.0229844075254729 0.301407369322812
Esophagus_Muscularis IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.689441228570292 0.565934065934066 13 0.154376750915152 0.04410473762382 0.326352691126764
Esophagus_Muscularis IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.668862998681205 0.428571428571428 7 0.154376750915152 0.0841610419326603 0.222708972155978
Esophagus_Muscularis IBD.EUR.Inflammatory_Bowel_Disease 0.2 -0.305317589880404 -0.5 3 0.154376750915152 0.12962999467125 0.215390073296223
Heart_Atrial_Appendage IBD.EUR.Inflammatory_Bowel_Disease 0 0.222235303865611 0.244089746462144 1580 0.0487183442078004 0.0122318967166718 0.178481220471882
Heart_Atrial_Appendage IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.679438335463352 0.656952169076752 30 0.115940136231239 0.027838093628572 0.272636607738697
Heart_Atrial_Appendage IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.762196880634245 0.523809523809524 8 0.213176721845686 0.121056199498661 0.295500348731698
Heart_Atrial_Appendage IBD.EUR.Inflammatory_Bowel_Disease 0.1 -0.664582664177277 -0.5 3 0.338610577661831 0.2005114747074 0.372579457185356
Kidney_Cortex IBD.EUR.Inflammatory_Bowel_Disease 0 NA NA 1 0.284444143118568 0.284444143118568 0.284444143118568
Liver IBD.EUR.Inflammatory_Bowel_Disease 0 0.179120586192496 0.210295136327315 1548 0.0568300603755044 0.0135011261232142 0.170172549713738
Liver IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.329951122777388 0.292950034223135 26 0.147487079013395 0.023752230191342 0.277901866341793
Liver IBD.EUR.Inflammatory_Bowel_Disease 0.05 -0.699681595005497 -0.4 4 0.294338825989845 0.142535044000943 0.514273161536368
Liver IBD.EUR.Inflammatory_Bowel_Disease 0.1 -0.786565368553761 -0.5 3 0.40654833670888 0.215150283450111 0.621997986363856
Liver IBD.EUR.Inflammatory_Bowel_Disease 0.2 NA NA 1 0.837447636018832 0.837447636018832 0.837447636018832
Lung IBD.EUR.Inflammatory_Bowel_Disease 0 0.142348508359557 0.170120155868159 5381 0.0490017919541352 0.00993959062789764 0.179241996368599
Lung IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.307785908307329 0.305948873138489 91 0.102328254556377 0.00864824410394683 0.278608964405737
Lung IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.387604264723154 0.373684210526316 19 0.00877790928097407 0.00311690583397463 0.11689914563924
Lung IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.63774587334483 0.8 5 0.00375726528462328 0.000675185422141982 0.00851857892691959
Minor_Salivary_Gland IBD.EUR.Inflammatory_Bowel_Disease 0 0.222646376399701 0.237276453323999 843 0.0614323935297239 0.0183834320600753 0.176845905392806
Minor_Salivary_Gland IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.724355329578747 0.815126050420168 9 0.13175282645951 0.0229824245886632 0.284444143118568
Minor_Salivary_Gland IBD.EUR.Inflammatory_Bowel_Disease 0.05 NA NA 1 0.480014874216228 0.480014874216228 0.480014874216228
Muscle_Skeletal IBD.EUR.Inflammatory_Bowel_Disease 0 0.14059659538229 0.161034797673925 5589 0.0511048499667443 0.0116286892959923 0.185312974446415
Muscle_Skeletal IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.384651819539045 0.379661813638781 99 0.0692705201518458 0.0160290343291951 0.30213190037412
Muscle_Skeletal IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.539596606689683 0.573194534808068 21 0.162771523133587 0.00572531534991479 0.444734004615067
Muscle_Skeletal IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.512268095396198 0.527272727272727 10 0.204201349437055 0.00332274790605386 0.413853435043081
Muscle_Skeletal IBD.EUR.Inflammatory_Bowel_Disease 0.2 0.922506977959393 0.8 4 0.204201349437055 0.122578600886567 0.297440336265774
Nerve_Tibial IBD.EUR.Inflammatory_Bowel_Disease 0 0.152301106049736 0.17831873050723 6618 0.0469915159030837 0.0101696635413212 0.18620115510017
Nerve_Tibial IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.391617885093466 0.435646000601482 87 0.0652457555815781 0.0203773108771939 0.300422441586121
Nerve_Tibial IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.537986045494072 0.557851239669422 18 0.052541550531045 0.0037533013160448 0.383474189295004
Nerve_Tibial IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.505871787733558 0.566666666666667 9 0.0496405035240061 0.0021648754457532 0.407855236604059
Nerve_Tibial IBD.EUR.Inflammatory_Bowel_Disease 0.2 0.999412492354107 1 3 0.407855236604059 0.205010056024906 0.422560970164358
Ovary IBD.EUR.Inflammatory_Bowel_Disease 0 0.218110881084116 0.226861586781325 378 0.0569256350296118 0.0111178153970908 0.16369732231351
Ovary IBD.EUR.Inflammatory_Bowel_Disease 0.01 NA NA 1 0.303640730064751 0.303640730064751 0.303640730064751
Pancreas IBD.EUR.Inflammatory_Bowel_Disease 0 0.430437337158329 0.45408185379589 282 0.0806124012260462 0.0143276308130324 0.223598598824354
Pancreas IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.535995270745398 0.510989010989011 13 0.0624123717529699 0.00886266590907994 0.15860190135216
Pancreas IBD.EUR.Inflammatory_Bowel_Disease 0.05 -1 -1 2 0.0629306154482571 0.0626714936006135 0.0631897372959007
Pancreas IBD.EUR.Inflammatory_Bowel_Disease 0.1 NA NA 1 0.0634488591435443 0.0634488591435443 0.0634488591435443
Pituitary IBD.EUR.Inflammatory_Bowel_Disease 0 0.128186051518449 0.144057402125907 2579 0.051640176477685 0.0135533468605817 0.164525292030186
Pituitary IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.351056313146369 0.338804220398593 33 0.128165094685143 0.0228239128684246 0.369524301498152
Pituitary IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.244879249211635 -0.0285714285714286 6 0.00918766405050267 0.00854927235769828 0.136141494863415
Pituitary IBD.EUR.Inflammatory_Bowel_Disease 0.1 1 1 2 0.0933979567972413 0.0509582678620804 0.135837645732402
Pituitary IBD.EUR.Inflammatory_Bowel_Disease 0.2 NA NA 1 0.178277334667563 0.178277334667563 0.178277334667563
Prostate IBD.EUR.Inflammatory_Bowel_Disease 0 0.240242086416022 0.259624918429939 1005 0.0685548504185857 0.0145486024502421 0.180953879398793
Prostate IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.671817893675629 0.548209366391185 13 0.273309112647004 0.065154743404593 0.369662418509598
Prostate IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.854612696942401 0.8 4 0.216037395131284 0.0492641810671212 0.388821176651321
Prostate IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.851605999929476 1 3 0.0624123717529699 0.0361159903812725 0.25435491141473
Prostate IBD.EUR.Inflammatory_Bowel_Disease 0.2 1 1 2 0.228058530043033 0.118939069526304 0.337177990559761
Prostate IBD.EUR.Inflammatory_Bowel_Disease 0.5 NA NA 1 0.00981960900957519 0.00981960900957519 0.00981960900957519
Skin_Not_Sun_Exposed_Suprapubic IBD.EUR.Inflammatory_Bowel_Disease 0 0.1369854061508 0.166658572953002 6105 0.0494280999695136 0.0110868422782166 0.194690889507171
Skin_Not_Sun_Exposed_Suprapubic IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.527759474828612 0.503892585676337 97 0.0624123717529699 0.0118422589155899 0.351109481368939
Skin_Not_Sun_Exposed_Suprapubic IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.774493278422112 0.706502636203866 19 0.0624123717529699 0.0154729667938374 0.354789456910029
Skin_Not_Sun_Exposed_Suprapubic IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.657050254349988 0.590909090909091 11 0.0500425446469705 0.0137686751258325 0.114567614708056
Skin_Not_Sun_Exposed_Suprapubic IBD.EUR.Inflammatory_Bowel_Disease 0.2 0.498905907850904 0.6 4 0.0562274581999702 0.0379383177105982 0.0884899932305132
Skin_Sun_Exposed_Lower_leg IBD.EUR.Inflammatory_Bowel_Disease 0 0.136954288687003 0.164127588511997 6617 0.0479732956152683 0.0101063625997041 0.185606146764407
Skin_Sun_Exposed_Lower_leg IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.289008960788148 0.313651437444586 107 0.082648364814173 0.0210715481539689 0.294099573474195
Skin_Sun_Exposed_Lower_leg IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.411564112197456 0.370553359683794 23 0.0554425975380839 0.0173365440560326 0.157847593924325
Skin_Sun_Exposed_Lower_leg IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.318643557388844 0.287912087912088 14 0.0394022647081001 0.00620390669772176 0.150959886738291
Skin_Sun_Exposed_Lower_leg IBD.EUR.Inflammatory_Bowel_Disease 0.2 0.177877016222945 0.1 5 0.100500606467343 0.00780934618097124 0.154376750915152
Skin_Sun_Exposed_Lower_leg IBD.EUR.Inflammatory_Bowel_Disease 0.5 NA NA 1 0.100500606467343 0.100500606467343 0.100500606467343
Small_Intestine_Terminal_Ileum IBD.EUR.Inflammatory_Bowel_Disease 0 0.120325321369732 0.150324745525431 1602 0.0529745599869286 0.0133248246901088 0.158225278568804
Small_Intestine_Terminal_Ileum IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.639915738537197 0.622272385252069 20 0.0670748453644478 0.0247055054825261 0.327104821673119
Small_Intestine_Terminal_Ileum IBD.EUR.Inflammatory_Bowel_Disease 0.05 -1 -1 2 0.103310837659261 0.0833748415486167 0.123246833769905
Small_Intestine_Terminal_Ileum IBD.EUR.Inflammatory_Bowel_Disease 0.1 NA NA 1 0.0634388454379726 0.0634388454379726 0.0634388454379726
Spleen IBD.EUR.Inflammatory_Bowel_Disease 0 0.152369545790977 0.174658268824862 3369 0.0502709553621723 0.0106685722551276 0.177285299620261
Spleen IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.190126611983759 0.21369457269797 41 0.0937320532437554 0.0209832866965347 0.380631184788373
Spleen IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.366874498381746 0.5 3 0.0624123717529699 0.0373627946955215 0.11644365004791
Spleen IBD.EUR.Inflammatory_Bowel_Disease 0.1 1 1 2 0.11644365004791 0.0894280109004402 0.143459289195381
Stomach IBD.EUR.Inflammatory_Bowel_Disease 0 0.132710046969467 0.164986744118407 2939 0.0550272068564653 0.0134370764299098 0.184043549996707
Stomach IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.343493493087531 0.392792792792793 36 0.0619010123038919 0.0126678413881304 0.162332851961406
Stomach IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.767497871963433 0.3 5 0.0213252623443717 0.00205568326393708 0.0624123717529699
Stomach IBD.EUR.Inflammatory_Bowel_Disease 0.1 -1 -1 2 0.0418688170486708 0.0315970396965213 0.0521405944008204
Stomach IBD.EUR.Inflammatory_Bowel_Disease 0.2 NA NA 1 0.0624123717529699 0.0624123717529699 0.0624123717529699
Testis IBD.EUR.Inflammatory_Bowel_Disease 0 0.209896180067579 0.231116348966264 2816 0.0556131926053011 0.013440169294044 0.185129321238328
Testis IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.450415399323867 0.477073673364245 36 0.0589348272869979 0.00768461877446756 0.151253007801144
Testis IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.978088125385872 1 5 0.0624123717529699 0.0155824020745738 0.154670217642474
Testis IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.97280469943262 1 4 0.0389973869137719 0.0117739561501486 0.0854768332253459
Testis IBD.EUR.Inflammatory_Bowel_Disease 0.2 NA NA 1 0.000348618376872836 0.000348618376872836 0.000348618376872836
Thyroid IBD.EUR.Inflammatory_Bowel_Disease 0 0.128560133811261 0.181686394075896 6461 0.0441063679843794 0.0097749347868509 0.174596267296255
Thyroid IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.266544476903872 0.222396021997563 90 0.044489928291236 0.0145391064813441 0.171991241918704
Thyroid IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.37672151056039 0.244155844155844 21 0.0640847817616547 0.0140327512964142 0.277901866341793
Thyroid IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.238660816352168 0.107142857142857 7 0.146579384231577 0.0374700239075299 0.152048945974999
Thyroid IBD.EUR.Inflammatory_Bowel_Disease 0.2 0.15132567366139 0.2 4 0.0374700239075299 0.0106130528730262 0.0868553061758933
Uterus IBD.EUR.Inflammatory_Bowel_Disease 0 0.620869365327792 0.610714285714286 15 0.0300079557837043 0.0172937283374766 0.0990122347484507
Vagina IBD.EUR.Inflammatory_Bowel_Disease 0 0.744144701595904 0.573170731707317 10 0.0883282858582026 0.00152451192154413 0.173264187093424
Whole_Blood IBD.EUR.Inflammatory_Bowel_Disease 0 0.138314842013678 0.176367907263276 5915 0.0457312777284956 0.0105607426080404 0.159244854989259
Whole_Blood IBD.EUR.Inflammatory_Bowel_Disease 0.01 0.278306450558238 0.328529148372212 200 0.0669124970346463 0.0126458337728426 0.288148300443119
Whole_Blood IBD.EUR.Inflammatory_Bowel_Disease 0.05 0.24540201631728 0.230819743898435 38 0.0622757681350258 0.0151359002113566 0.254101654021224
Whole_Blood IBD.EUR.Inflammatory_Bowel_Disease 0.1 0.350988237445226 0.346191889218595 23 0.0955666267218939 0.0504018160483564 0.300527575579681
Whole_Blood IBD.EUR.Inflammatory_Bowel_Disease 0.2 0.124208527473423 0.366666666666667 9 0.0559481534553706 0.0507393474783237 0.0955666267218939
Whole_Blood IBD.EUR.Inflammatory_Bowel_Disease 0.5 1 1 2 0.0322528437123105 0.023009591829304 0.0414960955953171
Adipose_Subcutaneous IBD.EUR.Ulcerative_Colitis 0 0.177344923271471 0.21299897270049 2835 0.0566754580560333 0.0119981291824575 0.197131487368903
Adipose_Subcutaneous IBD.EUR.Ulcerative_Colitis 0.01 0.458135624293183 0.500141003948111 44 0.18667490107079 0.034471346088045 0.494724170649227
Adipose_Subcutaneous IBD.EUR.Ulcerative_Colitis 0.05 0.677418701053774 0.678321678321678 12 0.234975125182212 0.1483783157956 0.3405017865973
Adipose_Subcutaneous IBD.EUR.Ulcerative_Colitis 0.1 0.307494637094009 0.7 5 0.273419291119807 0.233243654125106 0.523048368312784
Adipose_Visceral_Omentum IBD.EUR.Ulcerative_Colitis 0 0.110882972132018 0.161132273512034 3127 0.0521943279099686 0.0106485655406791 0.193175919124694
Adipose_Visceral_Omentum IBD.EUR.Ulcerative_Colitis 0.01 0.311498602504211 0.336618484450285 38 0.0816310985506154 0.0121824450610791 0.224178724584341
Adipose_Visceral_Omentum IBD.EUR.Ulcerative_Colitis 0.05 0.200464957023658 0.0787878787878788 10 0.0503264457771607 0.0164205857873571 0.14149260060272
Adipose_Visceral_Omentum IBD.EUR.Ulcerative_Colitis 0.1 0.270292049756643 0.142857142857143 6 0.0207221768520056 0.0113222811560954 0.060858714344275
Adipose_Visceral_Omentum IBD.EUR.Ulcerative_Colitis 0.2 NA NA 1 0.029261908642932 0.029261908642932 0.029261908642932
Adipose_Visceral_Omentum IBD.EUR.Ulcerative_Colitis 0.5 NA NA 1 0.029261908642932 0.029261908642932 0.029261908642932
Adrenal_Gland IBD.EUR.Ulcerative_Colitis 0 0.482262328568456 0.498746029092125 33 0.072762649345695 0.0216662275067005 0.181095344186715
Adrenal_Gland IBD.EUR.Ulcerative_Colitis 0.01 NA NA 1 0.321103450926215 0.321103450926215 0.321103450926215
Artery_Aorta IBD.EUR.Ulcerative_Colitis 0 0.175081586303968 0.212226590018761 192 0.0496241970793059 0.0165224443767754 0.203537332379859
Artery_Aorta IBD.EUR.Ulcerative_Colitis 0.01 0.181143642401026 0.285714285714286 8 0.164140184838962 0.0424177889153007 0.277564506456717
Artery_Aorta IBD.EUR.Ulcerative_Colitis 0.05 NA NA 1 0.292240001540579 0.292240001540579 0.292240001540579
Artery_Coronary IBD.EUR.Ulcerative_Colitis 0 0.492965752514591 0.494827296512326 63 0.0487805824589116 0.0151986672411936 0.186696099716604
Artery_Coronary IBD.EUR.Ulcerative_Colitis 0.01 -0.268307888131196 -0.5 3 0.0237279863519321 0.0119368981148382 0.104964570726051
Artery_Tibial IBD.EUR.Ulcerative_Colitis 0 0.236935026470743 0.26843600344982 1186 0.0564677436232919 0.0134600959393145 0.201653525023018
Artery_Tibial IBD.EUR.Ulcerative_Colitis 0.01 0.694805695348358 0.672915638875185 29 0.109448838848069 0.0198281499447889 0.329228685802304
Artery_Tibial IBD.EUR.Ulcerative_Colitis 0.05 0.640235369678042 0.9 5 0.329228685802304 0.0257945423468664 0.475921468758312
Artery_Tibial IBD.EUR.Ulcerative_Colitis 0.1 1 1 2 0.402575077280308 0.365901881541306 0.43924827301931
Brain_Amygdala IBD.EUR.Ulcerative_Colitis 0 0.374437789571962 0.361461505002175 24 0.0624800204189762 0.0116541790594571 0.176094742407066
Brain_Anterior_cingulate_cortex_BA24 IBD.EUR.Ulcerative_Colitis 0 -1 -1 2 0.0115268418006091 0.011039062741936 0.0120146208592823
Brain_Caudate_basal_ganglia IBD.EUR.Ulcerative_Colitis 0 0.301268135562843 0.271727637978431 44 0.0959575929660539 0.013899397205854 0.285288018739676
