tissue	phenotype	delta_0	ldscore_slope	var_err	var_beta_gene	var_beta_gene_null
Heart_Left_Ventricle	RA_OKADA_TRANS_ETHNIC	0.00475416296209602	1.21524207374832e-05	8.13876962346184e-05	0.000103877241719575	1.66289360431146e-18
Heart_Left_Ventricle	CNCR_Insomnia_all	0.00506272818817205	-8.55995138295003e-07	1.68938841080414e-05	7.92574641744552e-06	3.72816363153037e-08
Heart_Left_Ventricle	EAGLE_Eczema	0.00486137954981217	-3.34869962036736e-07	1.66596365187329e-05	1.01577832570915e-05	1.7753218303329e-19
Heart_Left_Ventricle	IBD.EUR.Crohns_Disease	0.0120146731926641	4.20948646649562e-06	0.000118154424203387	7.13093818682682e-05	1.75424678151475e-05
Heart_Left_Ventricle	IBD.EUR.Inflammatory_Bowel_Disease	0.00962958339489106	3.2362940879929e-06	7.80900491277827e-05	7.37958488880347e-05	1.02441450498832e-16
Heart_Left_Ventricle	IBD.EUR.Ulcerative_Colitis	0.0103789763568295	3.35533189499543e-06	8.90592145764863e-05	0.000113622966642941	2.78014708807472e-18
Heart_Left_Ventricle	IGAP_Alzheimer	0.00708498484700148	5.23308509797781e-07	4.04973990760388e-05	1.91832297488156e-05	0
Heart_Left_Ventricle	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.00934860964114628	1.79060549165295e-05	0.000150565106273428	0.000351562703411619	1.63872477350751e-18
Heart_Left_Ventricle	PGC_ADHD_EUR_2017	0.00737020518125285	3.7560420655576e-07	3.91087608751223e-05	2.11324146255509e-05	2.96916783596407e-19
Heart_Left_Ventricle	BCAC_ER_negative_BreastCancer_EUR	0.00495109907544613	1.06559758191428e-06	1.92066601716193e-05	1.13379404246151e-05	3.49424525166592e-06
Heart_Left_Ventricle	BCAC_ER_positive_BreastCancer_EUR	0.00476146688582979	-3.77656194674026e-07	1.56937616551656e-05	8.24027440997862e-06	8.87493701235254e-08
Heart_Left_Ventricle	BCAC_Overall_BreastCancer_EUR	0.0050550344536563	1.3727951806818e-06	2.05057357144334e-05	1.16148952965397e-05	9.1687373972511e-18
Heart_Left_Ventricle	EGG_BW3_EUR	0.00494839580045108	1.11551709638797e-07	1.81093623179839e-05	7.72768590920393e-06	3.02654522498435e-07
Heart_Left_Ventricle	GEFOS_Forearm	0.00755417812304619	-1.59675210609747e-06	3.81898161876497e-05	1.04852921715944e-05	2.84862736830348e-06
Kidney_Cortex	UKB_1160_Sleep_duration	0.00282548185103953	1.91596999678458e-06	6.18068286823476e-06	3.38230787227321e-06	5.55006213181066e-07
Kidney_Cortex	UKB_1180_Morning_or_evening_person_chronotype	0.00305371924849601	1.21082621123668e-06	7.31522532718681e-06	2.94464003968275e-06	4.12994059227453e-07
Kidney_Cortex	UKB_1200_Sleeplessness_or_insomnia	0.00291613335085299	4.86713380377761e-07	5.8378771275185e-06	2.85925788283613e-06	4.35383060813287e-07
Kidney_Cortex	UKB_1807_Fathers_age_at_death	0.00270987691478086	4.57835443337275e-07	5.06447894856066e-06	1.73645410461858e-06	1.80192224367796e-19
Kidney_Cortex	UKB_20016_Fluid_intelligence_score	0.00281692170829617	2.15524361343297e-06	6.39606228267118e-06	3.97489437660241e-06	3.87906337840882e-21
Kidney_Cortex	UKB_20022_Birth_weight	0.00320259013443397	3.7927529153764e-07	7.34263369009733e-06	3.52072701611521e-06	9.71233414660507e-07
Kidney_Cortex	UKB_20127_Neuroticism_score	0.00262080773072689	3.76314055804586e-06	7.3848156572778e-06	5.05934099907282e-06	8.84404805371393e-08
Kidney_Cortex	UKB_21001_Body_mass_index_BMI	0.00396857925054506	1.58257319105085e-06	1.41705013176008e-05	5.83727206444355e-06	6.99168240200125e-07
Kidney_Cortex	UKB_23099_Body_fat_percentage	0.00378709765733087	1.89432950996468e-06	1.3270997347478e-05	3.61604184603906e-06	2.682202268028e-06
Kidney_Cortex	UKB_3526_Mothers_age_at_death	0.00275306242754479	5.78804925438298e-08	5.15009740384278e-06	2.08418137518316e-06	1.0152593578389e-06
Kidney_Cortex	UKB_50_Standing_height	0.00467970428514841	6.46027240646788e-06	3.07900867556099e-05	3.30708659187601e-05	4.97296975760752e-06
Kidney_Cortex	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.00262740029750247	1.58591755709655e-07	5.0578779830362e-06	2.52044697050268e-06	2.19864200824888e-19
Kidney_Cortex	UKB_20002_1111_self_reported_asthma	0.00265107420315935	3.35826928150032e-06	7.82476766523449e-06	1.57165871921759e-05	4.88090911211134e-07
Kidney_Cortex	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.00251514285845899	5.40147431086951e-07	4.52244722855892e-06	2.06686066837526e-06	1.21940477920315e-20
Kidney_Cortex	UKB_20002_1222_self_reported_type_1_diabetes	0.00232325661241133	1.49068701792896e-06	4.74860480388118e-06	8.78852119237447e-06	1.01769978235068e-07
Kidney_Cortex	UKB_20002_1223_self_reported_type_2_diabetes	0.00259746400904618	-1.65245270874613e-07	4.35900608278285e-06	2.20152143387313e-06	2.12244811320549e-19
Kidney_Cortex	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.00218660547768034	4.18102576219594e-06	8.8131189700934e-06	2.37365165118276e-05	0
Kidney_Cortex	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.00252472291833943	4.47404381559648e-06	1.03588220826306e-05	1.52942688432988e-05	3.77834352946116e-06
Kidney_Cortex	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.00252716574903197	-4.26605819059522e-07	4.02304413890938e-06	1.78978428374911e-06	1.66939386611235e-07
Kidney_Cortex	UKB_20002_1261_self_reported_multiple_sclerosis	0.00234588675593064	2.09612645682731e-06	6.45514979883679e-06	1.04993434953626e-05	6.79318943404593e-19
Kidney_Cortex	UKB_20002_1262_self_reported_parkinsons_disease	0.00252630178305183	4.66706065933511e-07	4.49332458102072e-06	2.37189981568182e-06	3.78210024054624e-07
Kidney_Cortex	UKB_20002_1265_self_reported_migraine	0.00261080179052387	2.6482269624135e-07	4.70330769694174e-06	2.61564655349152e-06	5.34452911851385e-07
Kidney_Cortex	UKB_20002_1289_self_reported_schizophrenia	0.00255323309995924	-3.04162898561274e-07	4.11050405626696e-06	1.92716208267447e-06	1.77415782190929e-19
Kidney_Cortex	UKB_20002_1309_self_reported_osteoporosis	0.00258269584109718	5.72758378824791e-07	4.8578512674361e-06	1.93500928023291e-06	2.86489426431285e-07
Kidney_Cortex	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.00233775376938286	2.25934824435297e-06	7.10985521709828e-06	1.09472909017942e-05	3.64823843905199e-19
Kidney_Cortex	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.00265999441085922	9.4647755691055e-08	5.07570024061438e-06	3.61363339640749e-06	2.11855030144324e-19
Kidney_Cortex	UKB_20002_1453_self_reported_psoriasis	0.00222968163690019	4.27655484495813e-06	1.09533637911518e-05	1.01724867277025e-05	2.48057257489534e-06
Kidney_Cortex	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.00248601832119752	-2.67113873917789e-07	4.14196497831747e-06	1.62768154604124e-06	4.30813607816346e-07
Kidney_Cortex	UKB_20002_1462_self_reported_crohns_disease	0.00257620162188528	-3.49950914172884e-08	4.43221422685356e-06	2.07717205929524e-06	2.45904853766805e-07
Kidney_Cortex	UKB_20002_1463_self_reported_ulcerative_colitis	0.00245425347389058	1.07824080858224e-06	4.51321230559379e-06	5.2092636118724e-06	0
Kidney_Cortex	UKB_20002_1464_self_reported_rheumatoid_arthritis	0.0023862812638631	1.63219779954034e-06	6.24137405864485e-06	8.76421995544409e-06	9.92268193191983e-07
Kidney_Cortex	UKB_20002_1466_self_reported_gout	0.00264321901624512	8.52661677937789e-07	5.15897648709049e-06	1.5420965691891e-06	1.94764914952095e-17
Kidney_Cortex	UKB_20002_1473_self_reported_high_cholesterol	0.00292963747815445	8.99210420284487e-07	7.86500734295081e-06	1.16470747452209e-06	8.06650142548473e-20
Kidney_Cortex	UKB_20002_1616_self_reported_insomnia	0.00258234312243643	-6.36403862397592e-07	4.30708950599945e-06	1.45464934199084e-06	4.99474712895775e-07
Kidney_Cortex	UKB_2395_2_Hair_or_balding_pattern_Pattern_2	0.0025026761058872	1.03944070199616e-06	4.7725966784221e-06	4.43217128476579e-06	1.53464332289051e-21
Kidney_Cortex	UKB_2395_3_Hair_or_balding_pattern_Pattern_3	0.00232546077611045	2.4522505614046e-06	5.23738801739336e-06	6.32056334976203e-06	1.72750302992389e-07
Kidney_Cortex	UKB_2395_4_Hair_or_balding_pattern_Pattern_4	0.00230678240908436	4.61285584090606e-06	7.77169915863765e-06	1.11545733236674e-05	6.21796383541479e-20
Kidney_Cortex	UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	0.00267964992620025	3.10131090045129e-07	5.00259775947836e-06	1.36557842986901e-06	9.79553662023236e-20
Kidney_Cortex	UKB_6152_5_diagnosed_by_doctor_Blood_clot_in_the_leg_DVT	0.00261277080293727	2.91545962471348e-07	5.0073750809869e-06	2.72054488505888e-06	4.31216924581057e-07
Kidney_Cortex	UKB_6152_7_diagnosed_by_doctor_Blood_clot_in_the_lung	0.00253378357747949	3.45413284460397e-07	4.4169174294439e-06	3.33756650126511e-06	3.4547719784968e-20
Kidney_Cortex	UKB_6152_8_diagnosed_by_doctor_Asthma	0.0026311716804312	3.43200328869814e-06	7.83141014001117e-06	1.51667508206652e-05	1.50614432718777e-19
Kidney_Cortex	UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	0.00306971725532405	1.42789240445066e-06	9.44913262381536e-06	7.4509255410033e-06	2.05764066320722e-06
Kidney_Cortex	UKB_G40_Diagnoses_main_ICD10_G40_Epilepsy	0.00246880730335347	-6.30890620775008e-08	3.98369401839793e-06	1.62665426343353e-06	1.70682323975684e-19
Kidney_Cortex	UKB_G43_Diagnoses_main_ICD10_G43_Migraine	0.00247392475854931	1.66152646771608e-07	4.09815262617041e-06	2.03575963812727e-06	0
Kidney_Cortex	UKB_20002_1065_self_reported_hypertension	0.00334885980176472	1.8962775599108e-06	9.86420912336612e-06	6.28381648417487e-06	1.25765742189967e-06
Kidney_Cortex	MAGIC_FastingGlucose	0.00659315216784031	4.16323213365875e-07	2.91328811387753e-05	1.4023813687016e-05	1.21167244049444e-06
Kidney_Cortex	MAGIC_ln_FastingInsulin	0.00725055681193652	-2.40624638778834e-08	3.50345345061346e-05	6.96772573820506e-06	6.73400250685554e-06
Kidney_Cortex	SSGAC_Depressive_Symptoms	0.00349342309719092	3.9101489047297e-07	8.74283539576949e-06	2.89431379886324e-06	3.74066280951584e-07
Kidney_Cortex	MAGNETIC_CH2.DB.ratio	0.00969953474333606	-1.16482396176997e-06	7.0823196743413e-05	1.84355972022397e-05	2.12002414656032e-05
Kidney_Cortex	MAGNETIC_HDL.C	0.0110605274193673	-1.19985074246519e-06	7.76972304961572e-05	2.32569942354433e-05	4.44262808275944e-06
Kidney_Cortex	MAGNETIC_IDL.TG	0.010436021704118	6.11036868757244e-07	7.99425587712993e-05	1.32147398676491e-05	0
Kidney_Cortex	MAGNETIC_LDL.C	0.0133923074942089	1.89306133625238e-07	0.000126602840586265	3.19894795866653e-05	1.79361920389712e-18
Kidney_Cortex	CARDIoGRAM_C4D_CAD_ADDITIVE	0.0035924560071899	9.10363561743574e-07	1.05321496183458e-05	6.56429056991444e-07	2.38919491436116e-07
Kidney_Cortex	SSGAC_Education_Years_Pooled	0.00304559488835347	1.89395364620078e-06	8.35107072474752e-06	1.68360227428297e-06	1.11408061324774e-19
Kidney_Cortex	Astle_et_al_2016_Eosinophil_counts	0.00345885013620924	9.87093776826852e-06	2.78594927094427e-05	2.13809245226504e-05	3.60739931923284e-06
Kidney_Cortex	Astle_et_al_2016_Granulocyte_count	0.00361132174459711	8.44209572411932e-06	2.11980859145371e-05	5.06396682969959e-05	9.2855539220507e-06
Kidney_Cortex	Astle_et_al_2016_High_light_scatter_reticulocyte_count	0.00381155819014517	8.25697885422152e-06	2.99126143720985e-05	6.25154978207442e-06	3.10032998392972e-19
Kidney_Cortex	Astle_et_al_2016_Lymphocyte_counts	0.0036642168478109	9.56915023153556e-06	2.98464756016458e-05	5.18628855745978e-05	0
Kidney_Cortex	Astle_et_al_2016_Monocyte_count	0.00360897243470024	8.9298434056428e-06	2.63713812923315e-05	1.93264547020871e-05	9.58343956465842e-06
Kidney_Cortex	Astle_et_al_2016_Myeloid_white_cell_count	0.00358107960190409	8.76508272564634e-06	2.20209959297915e-05	5.14569933586651e-05	1.99036443401158e-05
Kidney_Cortex	Astle_et_al_2016_Neutrophil_count	0.00360461117126814	8.38250863057852e-06	2.04916891232385e-05	4.52788662959064e-05	0
Kidney_Cortex	Astle_et_al_2016_Platelet_count	0.00483247240862333	3.37954595722363e-06	3.16810971993166e-05	6.28410118831598e-06	1.82409659259605e-05
Kidney_Cortex	Astle_et_al_2016_Red_blood_cell_count	0.00395615141095832	7.63041082886955e-06	2.81074572218996e-05	1.0969037027613e-05	3.00476394241645e-19
Kidney_Cortex	Astle_et_al_2016_Reticulocyte_count	0.00372616280190029	9.43570555689221e-06	3.20583766354437e-05	9.22830786213214e-06	7.29547426510883e-22
Kidney_Cortex	Astle_et_al_2016_Sum_basophil_neutrophil_counts	0.00359163911343212	8.49527370259368e-06	2.04486420116713e-05	4.6732182638309e-05	5.67381360470363e-22
Kidney_Cortex	Astle_et_al_2016_Sum_eosinophil_basophil_counts	0.00344791757225021	9.64130854128769e-06	2.67586033324841e-05	2.61866091818448e-05	0
Kidney_Cortex	Astle_et_al_2016_Sum_neutrophil_eosinophil_counts	0.00363154850183403	8.31726486654281e-06	2.11634519511717e-05	4.96481345315232e-05	2.45995312727414e-22
Kidney_Cortex	Astle_et_al_2016_White_blood_cell_count	0.003520154102591	1.03608079907631e-05	2.80922041666971e-05	7.17507812529966e-05	6.35562354650499e-06
Kidney_Cortex	ENIGMA_Intracraneal_Volume	0.00792153942227859	4.16225087479761e-06	4.73033157004216e-05	2.52624739328434e-05	5.47297996633108e-18
Kidney_Cortex	GIANT_HEIGHT	0.00459750345628194	2.69319253964993e-06	2.26098630873826e-05	1.15517175271318e-05	0
Kidney_Cortex	Jones_et_al_2016_Chronotype	0.00444914218911415	8.77854559548088e-07	1.43391473643433e-05	5.28903774905665e-06	7.18629079175831e-21
Kidney_Cortex	Jones_et_al_2016_SleepDuration	0.00425355588766258	1.09422260289828e-06	1.30447435798164e-05	4.26232152937438e-06	1.28173997702186e-17
Kidney_Cortex	pgc.scz2	0.00446654714983021	4.6474966992776e-06	1.97638186800865e-05	1.37791713397812e-05	3.26637760888292e-06
Kidney_Cortex	RA_OKADA_TRANS_ETHNIC	0.00419331530618659	1.09800525817601e-05	6.5636520809653e-05	0.000191080944866383	8.84972307068509e-05
Kidney_Cortex	CNCR_Insomnia_all	0.00457895460845916	-4.16988956733392e-07	1.30152249071886e-05	5.58300984306994e-06	1.39747279643411e-17
Kidney_Cortex	EAGLE_Eczema	0.00441268913211034	4.83456939805795e-07	1.31332583307909e-05	6.71795321352936e-06	1.31830020512863e-18
Kidney_Cortex	IBD.EUR.Crohns_Disease	0.0107726498011153	5.32411058025442e-06	9.90587367935243e-05	5.6564694617004e-05	0
Kidney_Cortex	IBD.EUR.Inflammatory_Bowel_Disease	0.00851786666984899	4.80319149249125e-06	5.9863101966453e-05	7.01747035229288e-05	1.47627852190468e-18
Kidney_Cortex	IBD.EUR.Ulcerative_Colitis	0.00919577621582971	5.44860478253317e-06	6.88928540824559e-05	0.000105431104356728	9.96881807536278e-19
Kidney_Cortex	IGAP_Alzheimer	0.00625402718099035	2.29600932724339e-06	2.99207547848616e-05	2.21580926755533e-05	1.31989152935185e-18
Kidney_Cortex	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	0.00782931342412019	2.03204168104144e-05	0.00012723050557078	0.000441522422660511	1.45301171104875e-18
Kidney_Cortex	PGC_ADHD_EUR_2017	0.00675037458902642	1.24518391366858e-06	3.19941469809283e-05	1.79331099686395e-05	1.65956985190197e-17
Kidney_Cortex	BCAC_ER_negative_BreastCancer_EUR	0.00459600836461384	1.3112165638375e-06	1.55306641341587e-05	8.57248811446733e-06	9.26927585721576e-20
Kidney_Cortex	BCAC_ER_positive_BreastCancer_EUR	0.00439258045103497	-2.89475950919276e-07	1.22498871249977e-05	6.5485637350693e-06	0
Kidney_Cortex	BCAC_Overall_BreastCancer_EUR	0.00467059488511894	1.50779686671245e-06	1.69738085437351e-05	7.83657035515891e-06	1.7107641695173e-06
Kidney_Cortex	EGG_BW3_EUR	0.00455400627791803	5.28026893815472e-07	1.47160756056256e-05	6.70338699823662e-06	1.24206625533142e-06
Kidney_Cortex	GEFOS_Forearm	0.00707215315990386	-1.39365294095512e-06	3.12313160821569e-05	1.56530935035484e-05	3.75985897019938e-19
Liver	UKB_1160_Sleep_duration	0.00298001627118384	1.81404273001391e-06	7.44598069323003e-06	3.16940062625389e-06	3.34866018192711e-20
Liver	UKB_1180_Morning_or_evening_person_chronotype	0.00325799097918308	1.014669142253e-06	8.38199413909644e-06	3.69125462844456e-06	1.58328028794061e-06
Liver	UKB_1200_Sleeplessness_or_insomnia	0.00308185605161115	3.88015551641111e-07	6.82237869514224e-06	3.21749809962545e-06	6.11675773075273e-07
Liver	UKB_1807_Fathers_age_at_death	0.00281539261278922	6.72406590091152e-07	5.73610900925925e-06	2.06263933700282e-06	0
Liver	UKB_20016_Fluid_intelligence_score	0.0030631663224337	2.01530420972026e-06	7.89642934953501e-06	4.29804908812546e-06	6.04369984988641e-07
Liver	UKB_20022_Birth_weight	0.00337824258203302	2.4001888340545e-07	8.58614315772533e-06	3.76880950833223e-06	0
Liver	UKB_20127_Neuroticism_score	0.00289943731815317	2.83865382132144e-06	8.04264381207407e-06	7.68005688073258e-06	3.75151299317507e-08
Liver	UKB_21001_Body_mass_index_BMI	0.00398156921455229	2.20031792906615e-06	1.44862362864112e-05	8.65747979537179e-06	1.81907540464185e-16
Liver	UKB_23099_Body_fat_percentage	0.00384219388949525	2.44769535795272e-06	1.37923556886467e-05	7.28449299273178e-06	3.32311825291663e-21
Liver	UKB_3526_Mothers_age_at_death	0.00277503578067398	3.71026569551393e-07	5.42615661169364e-06	4.20825936576281e-06	6.54846575472784e-07
Liver	UKB_50_Standing_height	0.00481995143139902	7.411021580375e-06	3.44297230439128e-05	3.83666519708047e-05	1.52885406921343e-06
Liver	UKB_20002_1094_self_reported_deep_venous_thrombosis_dvt	0.00276750716147962	1.72162210645385e-07	5.53329798412679e-06	4.49255564680047e-06	2.47154239590638e-19
Liver	UKB_20002_1111_self_reported_asthma	0.00282246123897553	3.5178113968892e-06	9.26177551609408e-06	1.74655353723898e-05	1.77598881446002e-06
Liver	UKB_20002_1154_self_reported_irritable_bowel_syndrome	0.00266941543374931	2.86318771337288e-07	5.10993735447705e-06	2.80141117939137e-06	8.66719302323603e-22
Liver	UKB_20002_1222_self_reported_type_1_diabetes	0.00243564004292555	1.6709552323877e-06	6.09776974645313e-06	6.24426541412724e-06	0
Liver	UKB_20002_1223_self_reported_type_2_diabetes	0.00271857138824774	-1.56932571637434e-07	5.0345995113057e-06	2.03212935375412e-06	3.70292588780413e-21
Liver	UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	0.00212307471610088	5.26417620370069e-06	1.00167141947716e-05	2.08565385606497e-05	6.34447018960175e-19
Liver	UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	0.00265649322509073	4.83030607642513e-06	1.22714850658703e-05	1.42983510746571e-05	0
Liver	UKB_20002_1243_self_reported_psychological_or_psychiatric_problem	0.00269777477498643	-6.70208579954897e-07	4.70969421209632e-06	1.83795380540268e-06	8.55619755840247e-22
Liver	UKB_20002_1261_self_reported_multiple_sclerosis	0.00254672821177273	1.83866280523847e-06	7.50529831586906e-06	8.54249844954465e-06	1.38870514168607e-06
Liver	UKB_20002_1262_self_reported_parkinsons_disease	0.00270175550929421	-1.59832558098121e-08	5.08877086411029e-06	3.08745070250522e-06	5.27988537271948e-19
Liver	UKB_20002_1265_self_reported_migraine	0.00276164616669726	1.74255050985123e-07	5.43744751042293e-06	2.29183719156125e-06	2.86413254910492e-19
Liver	UKB_20002_1289_self_reported_schizophrenia	0.00270545123871608	-4.99498117507914e-07	5.00392586110069e-06	1.58120923993297e-06	7.88376327523554e-07
Liver	UKB_20002_1309_self_reported_osteoporosis	0.00270273956525199	3.64608414721129e-07	5.28812992286019e-06	2.97148079324703e-06	8.50054794819543e-07
Liver	UKB_20002_1313_self_reported_ankylosing_spondylitis	0.00242359010041008	2.41464000514178e-06	7.71631789428595e-06	8.7599806028128e-06	9.08113021817151e-20
Liver	UKB_20002_1452_self_reported_eczema_or_dermatitis	0.00279904354618919	1.12973656132288e-07	5.81901367802109e-06	4.39999721461039e-06	0
Liver	UKB_20002_1453_self_reported_psoriasis	0.00228295189440453	5.17764760616602e-06	1.78053997017389e-05	4.58290144428905e-05	7.21877380766112e-06
Liver	UKB_20002_1461_self_reported_inflammatory_bowel_disease	0.00261190013076131	-2.76734293780678e-07	4.74395931545437e-06	2.01513308536116e-06	0
Liver	UKB_20002_1462_self_reported_crohns_disease	0.00271043178426392	-3.72987082181873e-08	5.07958958738039e-06	3.89446858662537e-06	3.91716818932537e-07
Liver	UKB_20002_1463_self_reported_ulcerative_colitis	0.00265361196110523	8.3482097486766e-07	5.48668817938357e-06	4.23388888490232e-06	1.61704722390012e-07
